"CandidateID","FullName","BallotName","ElectoralDistrict","Sex","DataQuality","LastUpdated"
"207 ","Muhammad Hatem Majeed Muhammad Al- Talthi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"241 ","Muhammad Hazem Abbas plows Qablan","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"228 ","Muhammad Hikmat Abd Ali al-Ubaidi","Sarar Aktna Alliance, Salah El- Din Technical University",,"Male","OK","2025-10-15 10:25:06"
"269 ","Muhammad Ibrahim Ahmed Ibrahim","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"237 ","Muhammad Ibrahim Ali Salim Al- Bayanari","Al-Hadbaa National Alliance",,"Male","OK","2025-10-15 10:25:06"
"231 ","Muhammad Ibrahim Muhaimid Aliwi al-Tamimi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"269 ","Muhammad Iqbal Omar Mahmoud Abdullah Mahmoud","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"218 ","Muhammad Issa Abdul-Nathi Fadhel Al- Banna","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"217 ","Muhammad Jabbar Zain al-Abidin Ali al-Bayanari","United Iraqi Turkmen Front",,"Male","OK","2025-10-15 10:25:06"
"218 ","Muhammad Jalal Karim Badan al-Rubaie","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"220 ","Muhammad Jamil Awda Rahi Al-Gharibawi","The most beautiful medium in serv- ices",,"Male","OK","2025-10-15 10:25:06"
"245 ","Muhammad Jassim Muhammad Ali Muh- ammad Al Ali","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"244 ","Muhammad Jawad Abdul-Kadhim Ashkah Anf- oos","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"259 ","Muhammad Jawad Hamid Rasn Y","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"271 ","Muhammad Jawad Kadhim Hamoud Al-Khazali","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"241 ","Muhammad Jawad Kazim Fa- rhan Hamdani","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"202 ","Muhammad Kamil Hanun Abu Al-Hail Al-Hajj Wadi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"221 ","Muhammad Katuf Mansour Aani","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"202 ","Muhammad Kazim Ghulam Abd Ali al-Ka'thi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"244 ","Muhammad Kazim Rabbat Hasiran Al-Zubaidi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"272 ","Muhammad Khalaf Ahmad Uqla al-Dulaimi","The Arab Project, Iraq",,"Male","OK","2025-10-15 10:25:06"
"257 ","Muhammad Khudair Dakhil Hassan Al-Hasana","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"264 ","Muhammad Latif Abbas Abdul-Ridha Azirjawi","National Pioneers Movement",,"Male","OK","2025-10-15 10:25:06"
"237 ","Muhammad Mahmoud Fatji Muhammad al-Hammal","Al-Hadbaa National Alliance",,"Male","OK","2025-10-15 10:25:06"
"241 ","Muhammad Mahmoud ZahirMahmoud Zahir","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"251 ","Muhammad Majeed Hamid Karim Al-Bahadliyy","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"231 ","Muhammad Majid Khalil Ibrahim al-Yassari","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"271 ","Muhammad Majid Samir N Aziz al-Zanki","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"202 ","Muhammad Makki Ahmad Attia al- Bawi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"207 ","Muhammad Mard Abdul Hassan Hassoun Al-Arasani","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"218 ","Muhammad Masoud Fadil Dawood","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"266 ","Muhammad Muhammad Badi' Abd al-Razzaq Mutlaq Arda'yan","Alliance of Excelle- nce",,"Male","OK","2025-10-15 10:25:06"
"251 ","Muhammad Muhammad Salim Thajil Al-Zaidawi","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"224 ","Muhammad Munim Hawi Hamid Al-Masoudi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"257 ","Muhammad Musa Hamza Hassan Al- Harni","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"236 ","Muhammad Mustafa Muhammad Taha al-Taha","Al-Omran Party",,"Male","OK","2025-10-15 10:25:06"
"270 ","Muhammad Mustafa Saad Abdel Moneim Saadoun Al-Diwan","Iraq Reform Party",,"Male","OK","2025-10-15 10:25:06"
"202 ","Muhammad Mutalib Asi Gharib Al-Atwi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"264 ","Muhammad Mutasher Abdulkarim Qadir Al-Gharawi","National Pioneers Movement",,"Male","OK","2025-10-15 10:25:06"
"286 ","Muhammad Muwaffaq Jamil Muhammad al-Talib","Civilians",,"Male","OK","2025-10-15 10:25:06"
"231 ","Muhammad Muwafq Abdulkadhim Ali Rab- iei","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"239 ","Muhammad Nasir Hasir Ali Al-Maziwadawi","Sumerian movement",,"Male","OK","2025-10-15 10:25:06"
"281 ","Muhammad Nouri Saif al-Din Muhammad Nouri Muhammad Sa`id al-Mulla Yusuf","Nineveh People's Union",,"Male","OK","2025-10-15 10:25:06"
"272 ","Muhammad Nuh Khalil Muhammad al-Khalaf","The Arab Project, Iraq",,"Male","OK","2025-10-15 10:25:06"
"264 ","Muhammad Qasim Jalib Shanir N Al-Shamlawi","National Pioneers Movement",,"Male","OK","2025-10-15 10:25:06"
"241 ","Muhammad Qasim Muhammad Nawar","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"291 ","Muhammad Qasimkaram Ali Jamshir Fayli","The Elephant Front",,"Male","OK","2025-10-15 10:25:06"
"255 ","Muhammad Qutayba Salih Khalil al-Bayanri","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"218 ","Muhammad Radhiyyajah Sirr Yui Al-Shaghanthi","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"218 ","Muhammad Rasen Yasser Javed Al- Sabaji","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"224 ","Muhammad Rashad Ismail Jawad Al-Jawahiri","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"251 ","Muhammad Rasool Abdul Amir Rashid Al-Janani","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"257 ","Muhammad Rasool Dakhil Ali Al-Rumaithi","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"202 ","Muhammad Raysan Obaid Rasan Al- Aqani","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"271 ","Muhammad Reza Ali Idris Al Idris","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"245 ","Muhammad Reza Majid Abdul Bou Abdul Ali","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"233 ","Muhammad Saadi Abdul Hasir N Jaafar Al- Saidi","The machine",,"Male","OK","2025-10-15 10:25:06"
"257 ","Muhammad SafahNada Najm Al-Shammar","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"259 ","Muhammad Sahib Jabir Hadawi al-Ramaji","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"241 ","Muhammad Shakir Ibrahim Finjan Al-Lahithi","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"245 ","Muhammad Subaji Fattah Hassun al-Shajer Y","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"229 ","Muhammad Wais Ali Reza Hasiran Kahya","Kirkuk Turkmen Rescue Alliance",,"Male","OK","2025-10-15 10:25:06"
"222 ","Muhammad Walid Hamid Ismail Al-Bajlanan","Patriotic Union of Kurdistan",,"Male","OK","2025-10-15 10:25:06"
"272 ","Muhammad Walid Youssef Muhammad Abd al-Asmi","The Arab Project, Iraq",,"Male","OK","2025-10-15 10:25:06"
"271 ","Muhammad Youssef Muhammad Abbas Al-Shablawi","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"231 ","Muhammad Yunus Ali Hassan Al-Maamouri","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"231 ","Muhammad Yusuf Arni Tamul Al-Khaza'i","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"213 ","Muhammad Zahir Mohsen Jawad Al-Sharifat","Al-Fawzakho gathering",,"Male","OK","2025-10-15 10:25:06"
"221 ","Muhammad Zuhair Hassoun Ali Al- Ghannam","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"242 ","Muhand Abdul Awad Falah Al-Abidi","Leadership",,"Male","OK","2025-10-15 10:25:06"
"241 ","Muhand Ahmed Makhlif Hamad","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"207 ","Muhand Hashim Obaid Ajil Al-Rahal","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"202 ","Muhand Hasirn Muhan Rahirn Al- Ghazi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"220 ","Muhand Hilal Blasim Muhammad Al-Yasser N","The most beautiful medium in serv- ices",,"Male","OK","2025-10-15 10:25:06"
"251 ","Muhand Jawad Kadhim Hadi Al- Baydhanani","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"218 ","Muhand Muhammad Nouri Hashim al-Moussawi","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"207 ","Muhand Reza Shahid Ali Al-Moussawi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"213 ","Muhand Salim Abdul Aboud Al- Rubaie","Al-Fawzakho gathering",,"Male","OK","2025-10-15 10:25:06"
"218 ","Muhand Washah Sakr Hafez Al-Jaber","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"224 ","MuhandNajm Obaid Nasser Al Ain Ni","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"244 ","Muhannad Abdul Sattar Jabbar Haseen Al- Saedi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"207 ","Muhannad Abdul Wahid Kabyan Sajn Y Al-Ameri","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"233 ","Muhannad Ahmed Jikhdir Al-Zirjawi","The machine",,"Male","OK","2025-10-15 10:25:06"
"228 ","Muhannad Ayash Jassim Hamoud Al-Jawari","Sarar Aktna Alliance, Salah El- Din Technical University",,"Male","OK","2025-10-15 10:25:06"
"218 ","Muhannad Jabbar Adhab Salem Al-Khazraji","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"241 ","Muhannad Mahmoud KhalafDhaidan Al-Jubouri","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"241 ","Muhannad Mansour Kurdi Salman","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"218 ","Mu'ir N Hamid Abdul Majeed Abdul Alii Al- Kazemii","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"269 ","Mujbil Abdul Dhaidan Hawas Al Hamid","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"262 ","Mujbil Harbol Shamjan Ya Shahib Al Farhanni","Diwaniyah Flame",,"Male","OK","2025-10-15 10:25:06"
"202 ","Mujtath Fayyad KhalafJanam Al-Moussawi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"246 ","Mukhallad Fawzi Abdul Karim Rashid Al-Yanirkan","National Expansion Party",,"Male","OK","2025-10-15 10:25:06"
"218 ","Mukhtar Mahmoud Youssef Salman Baba","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"245 ","Mukhtar Samir Jalil Abdul Hamza Al-Zubaidi","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"271 ","Munem Ajami Hamza Mous Al-Jayser","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"241 ","Munim Khamis Mukhalif Mushhan","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"225 ","Munir H. Abdullah Muhammad Saeed","Position Group",,"female
 ","OK","2025-10-15 10:25:06"
"271 ","Munir Mahmoud Salman Hassan Al-Zubaidi","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"236 ","Munir Mohsen Hadi Saleh Qassam","Al-Omran Party",,"Male","OK","2025-10-15 10:25:06"
"231 ","Munir Shaalan Mujed Shaalan Al Shaalan","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"210 ","Munirji Khadir Abbas Al-Nafi'i","Perception move- ment",,"Male","OK","2025-10-15 10:25:06"
"257 ","Muntadhar Abdul Mahdi Abdul Haseer N Mahdi Al-Fatlawi","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"244 ","Muntadhar Ashura Hatem Sultan Al-Duwaili","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"207 ","Muntadhar Mansour Abdullah Hamoud Al Hashem Mayah","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"251 ","Muntadhar Raad Hamad Ismail Al-Qazwithan Y","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"233 ","Muntadhir Salman Awda Ali Al-Yasiri","The machine",,"Male","OK","2025-10-15 10:25:06"
"213 ","Muntaha Abdullah Salman Kha- lifa Al-Batooser Y","Al-Fawzakho gathering",,"   female
 ","OK","2025-10-15 10:25:06"
"202 ","Munther Blasem Trad scandalous ignorance","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"207 ","Munther Khazal Salman, the singer of Salman","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"249 ","Munther Mohammed Abbas Jassim Al-Shammari","Diyala First Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"255 ","Muqaddam Muhammad Ubaid Ali al-Jumaili","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"202 ","Muqdad Azab Mahdi Jabbar Al-Saadi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"251 ","Muqdad Ismail Abdullah Muhammad al-Gharib","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"266 ","Murad Attia Hamid Clinic","Alliance of Excelle- nce",,"Male","OK","2025-10-15 10:25:06"
"201 ","Murad Ismail Hassan Sayedou","Yazidi Cause Alliance",,"Male","OK","2025-10-15 10:25:06"
"250 ","Murtaja Ibrahim Fadhel Ibrahim Al-Jabouri","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"251 ","Murtasan Ahmed Ali Mohsen Al-Haidari","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"264 ","Murtasan Hamid Abdul Haseer N Ab- dul Karim Al-Sudani","National Pioneers Movement",,"Male","OK","2025-10-15 10:25:06"
"218 ","Murtasan Hamid Sahib Abbas Al-Moussawi","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"230 ","Murtasan Khair Allah Muzayil Dahd Al-Aliwi","Al-Arafari Al-Ithar Party",,"Male","OK","2025-10-15 10:25:06"
"212 ","Murtasan Najm Abdullah Saleh Al- Maliki","The National Tribal Current in Iraq",,"Male","OK","2025-10-15 10:25:06"
"206 ","Murtazan Abdul Khadhan Attia Awish Al Aw- ish","Civil Democratic Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"244 ","Murtazan Afwin Ibrahim Hassan Al-Ajaithi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"207 ","Murtazan Ali Hamoud Aliwi Al- Saedi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"207 ","Murtazan Hassan Ali Man- anri Al-Jabri","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"271 ","Murtazan Jabbar Abdullah Ya- sser N Ali","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"245 ","Murtazan Judeh Jaber Hasir Al-Marawi","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"224 ","Murtazan Kamil Mufer Na- kazem Al-Sikthan Y","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"231 ","Murtazan Naim Jalab Alwan Al- karsan Y","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"231 ","Murtazan Najm Obaid Aqili Al Hamad","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"257 ","Murtazan NaseefJassim Muhammad Al- Baldawi","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"271 ","Murtazan Sultan Mansour Urgent Tony","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"290 ","Mus Dakhil Ahmed Wes Lawand","Nineveh First All- iance",,"Male","OK","2025-10-15 10:25:06"
"271 ","Mus Muhammad Hasir N Abbas Muhammad Hasir N Al-Sibawi","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"270 ","Musa Mahdi Saleh Ahmed Al-Husaythan Y","Iraq Reform Party",,"Male","OK","2025-10-15 10:25:06"
"259 ","Musa Mashal Mohsen Musa Al-Rafii","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"271 ","Musa Mohammed Obaid I like tea","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"230 ","Musa Sahib Salih Muhammad al-Mousawi","Al-Arafari Al-Ithar Party",,"Male","OK","2025-10-15 10:25:06"
"267 ","Musab Adnan Salman Mohammed","Nineveh for its people",,"Male","OK","2025-10-15 10:25:06"
"245 ","Mushtaq Faisal Abdulsada, Al-Mansouri merchant","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"259 ","Mushtaq Hamza Khalis Tahili Al-Shanio","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"244 ","Mushtaq Ismail Sarhan Najm Al-Dulaimi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"264 ","Mushtaq Sami Obaidkadhim Al-Tamimi","National Pioneers Movement",,"Male","OK","2025-10-15 10:25:06"
"269 ","Mushtaq Taha Muhammad Saeed Al-Tamimi","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"241 ","Mushtaq Taleb, a keen seeker of a noble cure.","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"251 ","Muslim Aqil Hassan Kazim Al-Aqani","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"244 ","Muslim Hamza Abbas Jaber al-Zahir","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"202 ","Muslim Kamel Mohammed Alawi Alawi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"275 ","Muslim Qasim Najm Ali Al-Hashemi","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"257 ","Muslim ruler Hashim Jawad Al Jawad","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"218 ","Muslim Suadi Khalifa Tamul Al-Maliki","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"207 ","Mustafa Abbas Abboud Mukhtar al- Mukhtar","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"244 ","Mustafa Abdel Hadi Kamel Mohammed Ma- jmai","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"255 ","Mustafa Abdelkhaliq Mohammed Ahmed Al-Tani","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"244 ","Mustafa Abdul Amir Abdul Haseer N Dhaidan Al Ali","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"218 ","Mustafa Abdul Hassan Latif Sanouh Al-Gharibawi","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"207 ","Mustafa Abdul Karim Mazban Tola Al-Rubaie","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"271 ","Mustafa Abdul Razzaq Mahdi Hasirn Al-Hakim","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"213 ","Mustafa Abdul Redha Najm Aboud Qasn Y Gian","Al-Fawzakho gathering",,"Male","OK","2025-10-15 10:25:06"
"241 ","Mustafa Abdul Saleh Mo- hammed","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"224 ","Mustafa Abdulwahid Abduljalil Abdulhassan Al-Mayaji","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"202 ","Mustafa Adel Mohammed Ahmed Al- Khatawi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"269 ","Mustafa Adnan Khalaf Mohsen Dalimi","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"224 ","Mustafa Ahmed Mustafa NasoufAl-Abidi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"251 ","Mustafa Alak Abdul Hassan Abdul Nathi Al Karimi","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"241 ","Mustafa Ali Hasir N Ali Al- Hashmi","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"270 ","Mustafa Ali Mustafa Nkitan Al- Azzawi","Iraq Reform Party",,"Male","OK","2025-10-15 10:25:06"
"283 ","Mustafa Ayash Mutlaq Muhammad Al- Kubaisi","Summits Alliance",,"Male","OK","2025-10-15 10:25:06"
"250 ","Mustafa Azab Najm Hassan Al-Zajrawi","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"241 ","Mustafa Bassam Abdel Halim Omar, the repr- esentative","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"212 ","Mustafa Bassem Habib Kalbash Al- Dhafi","The National Tribal Current in Iraq",,"Male","OK","2025-10-15 10:25:06"
"241 ","Mustafa Canaan Majeed Muham- mad","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"250 ","Mustafa Faleh Abdullah بنوادي سمیي","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"236 ","Mustafa Faris Shakarmir N Awad","Al-Omran Party",,"Male","OK","2025-10-15 10:25:06"
"255 ","Mustafa Hadhal Khamis Attia Al-Muhamis","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"224 ","Mustafa Hashim Ahmed Issa Al-Husaythan Y","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"201 ","Mustafa Hassan Afdousoliman Zaro","Yazidi Cause Alliance",,"Male","OK","2025-10-15 10:25:06"
"224 ","Mustafa Hassan Hadi Hamoudi Al-Burda","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"212 ","Mustafa Hassan Mahmoud Hassoun the star","The National Tribal Current in Iraq",,"Male","OK","2025-10-15 10:25:06"
"251 ","Mustafa Hassan Majid Seyhoud Mohsen","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"251 ","Mustafa Ihsan Shafiq Tawfiq Al-Wandawi","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"224 ","Mustafa Jabbar Sand Zubair N Al-Marianani","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"218 ","Mustafa Jawad Kazem Mohammed Al-Helou","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"236 ","Mustafa Jawad Shaalan Hassan Al-Lutf","Al-Omran Party",,"Male","OK","2025-10-15 10:25:06"
"250 ","Mustafa Kamil Mir Y Salman Al-Salji","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"231 ","Mustafa Karim Ali Fakher Al- Moussawi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"231 ","Mustafa Karim Zabala Salal Al- Ghanim","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"202 ","Mustafa Kenan Mustafa Mansour Al-Tamimi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"217 ","Mustafa Khaled Hadi Mahmoud Mos- tafa","United Iraqi Turkmen Front",,"Male","OK","2025-10-15 10:25:06"
"275 ","Mustafa Khalid Abdul Ahmed Barzanj","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"245 ","Mustafa Khalil NaseefJassim Al-Karawi","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"262 ","Mustafa Mahmoud Maji Abdul Haseer N Al-Hamdani","Diwaniyah Flame",,"Male","OK","2025-10-15 10:25:06"
"218 ","Mustafa Majeed Hindi Fair and Zal- kovni","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"209 ","Mustafa Muhammad Waid Mahna Al-Ghariri","Rescuers",,"Male","OK","2025-10-15 10:25:06"
"209 ","Mustafa Nouri Mohsen Abdul Ali Zay- ridham","Rescuers",,"Male","OK","2025-10-15 10:25:06"
"275 ","Mustafa Osman Ahmed Rashid M Barzang- alala","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
