A,Name on ballot,Candidate Sequence,Unnamed: 3,Type Nominat- ion,Electoral district,Unnamed: 6,Sex,Candidate's full name,Voter number,Sex_raw
231,National State Forces Alliance,74,,Alliance,Baghdad,,Male,Ali Awda Obaid Tola Al-Awishjawi,3099,Male
231,National State Forces Alliance,75,,Alliance,Baghdad,,Female,Surur Jaafar Muhammad Ali Hasir N Al- Khafaji,3100,female
231,National State Forces Alliance,76,,Alliance,Baghdad,,Female,The oath of Abd instead of Ma'arij Al-Zarkani.,3101,female
231,National State Forces Alliance,77,,Alliance,Baghdad,,Male,"Omar Mazhar Zamel, the indiv- idual who destroys evil",3102,Male
231,National State Forces Alliance,78,,Alliance,Baghdad,,Male,Ghazwane Mishaan Mahdi Jabbar Al-Saadi,3103,Male
231,National State Forces Alliance,79,,Alliance,Baghdad,,Female,Lamia Abdul Zahra Faleh Mohammed Al-Saedi,3104,female
231,National State Forces Alliance,80,,Alliance,Baghdad,,Male,Atheer Hammadi Issa Hadid Al-Jabouri,3105,Male
231,National State Forces Alliance,81,,Alliance,Baghdad,,Male,Taha Anmar Abdul-Bafri Khamas Al-Mahdawi,3106,Male
231,National State Forces Alliance,82,,Alliance,Baghdad,,Female,Lara Abdulkadhim Alwan Kadhim Al-Maksousi,3107,female
231,National State Forces Alliance,83,,Alliance,Baghdad,,Female,Iftikhar Fawzi Star Mohammed Al Dabbagh,3108,female
231,National State Forces Alliance,84,,Alliance,Baghdad,,Female,I am very sad about Ali KhalafAl- Saedi,3109,female
231,National State Forces Alliance,85,,Alliance,Baghdad,,Female,Amal Jassim Muhsin Hattit Al-Lami,3110,female
231,National State Forces Alliance,86,,Alliance,Baghdad,,Female,Visions of Munir Jassim Mohammed Al Shamri,3111,female
231,National State Forces Alliance,87,,Alliance,Baghdad,,Female,Susan Abdul-Jabbar Ismail Maji Al-Lami,3112,female
231,National State Forces Alliance,88,,Alliance,Baghdad,,Female,Baraq Issa Farhan Hamdan Al-Fadhli,3113,female
231,National State Forces Alliance,89,,Alliance,Baghdad,,Male,I am sorry for Abdullah's mistake on me Al-Zaidi,3114,Male
231,National State Forces Alliance,90,,Alliance,Baghdad,,Male,Sayyi Karim Sayyi Abdul-Sada Al-Muhammadawi,3115,Male
231,National State Forces Alliance,91,,Alliance,Baghdad,,Male,Hassan Mus Subhan Shniyo Al-Ja'bawi,3116,Male
231,National State Forces Alliance,92,,Alliance,Baghdad,,Male,Ahmed Hashem Karim Ali Al- Hali,3117,Male
231,National State Forces Alliance,93,,Alliance,Baghdad,,Male,"Adnan Hamel, Jaafar Baydanni's customer",3118,Male
231,National State Forces Alliance,94,,Alliance,Baghdad,,Male,Zuhair Abbas Adai Attia Judhury,3119,Male
231,National State Forces Alliance,95,,Alliance,Baghdad,,Male,Walid Karim Rasan Saleh Al-Dulfan,3120,Male
231,National State Forces Alliance,96,,Alliance,Baghdad,,Male,Ibrahim Kazim Jalub Quality Al-Hilalıi,3121,Male
231,National State Forces Alliance,97,,Alliance,Baghdad,,Male,احمد جمعه عباس والیي الساعدي,3122,Male
231,National State Forces Alliance,98,,Alliance,Baghdad,,Male,Hamid Hadid Hamoud Saleh Maamouri,3123,Male
231,National State Forces Alliance,99,,Alliance,Baghdad,,Male,Rafid Muhammad Hamza Farhan Al-Zarkan,3124,Male
231,National State Forces Alliance,100,,Alliance,Baghdad,,Female,Rafaad Jabbar Tahir Mazban al-Izirj,3125,female
231,National State Forces Alliance,101,,Alliance,Baghdad,,Male,Mahdi Adnan Nowruz Fadhel Al-Jawhari,3126,Male
231,National State Forces Alliance,102,,Alliance,Baghdad,,Female,Residence Ali Abdulamir Mohammed Al- Kazemi,3127,female
231,National State Forces Alliance,103,,Alliance,Baghdad,,Male,Hasirn Fadhel Ghadhban Hasirn Al-Rubaieawi,3128,Male
231,National State Forces Alliance,104,,Alliance,Baghdad,,Male,Ghanem Sami Ghanem الهاشمیي رهیف,3129,Male
231,National State Forces Alliance,105,,Alliance,Baghdad,,Male,In the name of Hasir Mohsen Hammadi Al-Saadi,3130,Male
231,National State Forces Alliance,106,,Alliance,Baghdad,,Male,Yasser Ali Obaid Shabib Al-Amiri,3131,Male
231,National State Forces Alliance,107,,Alliance,Baghdad,,Male,Sabah Jawad Jidamid,3132,Male
231,National State Forces Alliance,108,,Alliance,Baghdad,,Male,Muhammad Muwafq Abdulkadhim Ali Rab- iei,3133,Male
231,National State Forces Alliance,109,,Alliance,Baghdad,,Male,Muhammad Ali Zamel Salman Al- Bahdali,3134,Male
231,National State Forces Alliance,110,,Alliance,Baghdad,,Male,نورس عزيز عليوي حمادي الغزالیي,3135,Male
231,National State Forces Alliance,111,,Alliance,Baghdad,,Male,Ali Talib Mahmoud Dawood,3136,Male
231,National State Forces Alliance,112,,Alliance,Baghdad,,Female,Hanaa Ali Haseer N Abdullah Al- Azzawi,3137,female
231,National State Forces Alliance,113,,Alliance,Baghdad,,Male,"Mustafa Salam Harni, Al-Maliki's client",3138,Male
231,National State Forces Alliance,114,,Alliance,Baghdad,,Male,Ibrahim Thamer Ali Hammadi Al-Moussawi,3139,Male
231,National State Forces Alliance,115,,Alliance,Baghdad,,Male,Jassim Hilal Matroud Sultan,3140,Male
231,National State Forces Alliance,116,,Alliance,Baghdad,,Male,Shamil Jawad Abdullah Aziz Al-Rahal,3141,Male
231,National State Forces Alliance,117,,Alliance,Baghdad,,Female,Hawra Ahmed Shaker Ne'ma Al-Na'manani,3142,female
231,National State Forces Alliance,118,,Alliance,Baghdad,,Male,Adi Issa Taheriasir Al- Safni,3143,Male
231,National State Forces Alliance,119,,Alliance,Baghdad,,Male,Mohammad Hashem Javad Al-Jabouri,3144,Male
231,National State Forces Alliance,120,,Alliance,Baghdad,,Female,Hanir N Ali Abdul Haseer N Qasim Al Madhaji,3145,female
231,National State Forces Alliance,121,,Alliance,Baghdad,,Female,زينه منذر احمدفهمیي سالم القره غولیي,3146,female
231,National State Forces Alliance,122,,Alliance,Baghdad,,Female,Sanaa Saadoun Abdullah Mohammed Al- Tamimi,3147,female
231,National State Forces Alliance,123,,Alliance,Baghdad,,Female,Zahraa KhalafZayer Ajab,3148,female
231,National State Forces Alliance,124,,Alliance,Baghdad,,Male,Aqeel Saberrasn Y Atiya,3149,Male
231,National State Forces Alliance,125,,Alliance,Baghdad,,Female,Janan Hasir N Juwaid Damd Al-Ruwaijawi,3150,female
231,National State Forces Alliance,126,,Alliance,Baghdad,,Female,Raghda Hassan Abdul Shabib Al-Dajili,3151,female
231,National State Forces Alliance,127,,Alliance,Baghdad,,Female,Shahid Ismail Ibrahim Abbas Al-Dalo,3152,female
231,National State Forces Alliance,128,,Alliance,Baghdad,,Female,Enaam Kazim Rasn Y Adhir Al-Batbouti,3153,female
231,National State Forces Alliance,129,,Alliance,Baghdad,,Male,Hamid Jassim Abdul-Sada Karkoush Al- Haithi,3154,Male
231,National State Forces Alliance,130,,Alliance,Baghdad,,Female,Saj Haider Saber Mohammed Al-Jabouri,3155,female
231,National State Forces Alliance,131,,Alliance,Baghdad,,Male,"Look at me, look at me, yellow",3156,Male
231,National State Forces Alliance,132,,Alliance,Baghdad,,Male,Bassem Abdoun and Saf Hadhir,3157,Male
231,National State Forces Alliance,133,,Alliance,Baghdad,,Male,Ayad Kamel Awadktaaf Dunya,3158,Male
231,National State Forces Alliance,134,,Alliance,Baghdad,,Male,Abdul Razzaq Abdul Alkam Tha'ban,3159,Male
231,National State Forces Alliance,135,,Alliance,Baghdad,,Male,Abdulrahman Naji Jaloub Khadn,3160,Male
231,National State Forces Alliance,136,,Alliance,Baghdad,,Male,Ahmed Ya'rab Fadhel Mahdi Al-Bawi,3161,Male
231,National State Forces Alliance,137,,Alliance,Baghdad,,Male,Amjad Nafie Mohammed Kaji,3162,Male
231,National State Forces Alliance,138,,Alliance,Baghdad,,Male,"Wadih Hassan, single, Aliwi Al-Saadi",3163,Male
231,National State Forces Alliance,139,,Alliance,Baghdad,,Male,Abbas Kamel Obaid Kashmur Al Shamri,3164,Male
235,Our Cause Mo- vement,2,,Party,Baghdad,,Female,Hawra Talal Mohsen Musa Zouin,3165,female
235,Our Cause Mo- vement,3,,Party,Baghdad,,Male,Mohammed Aboud Hassan Aboud Al- Khazaali,3166,Male
235,Our Cause Mo- vement,4,,Party,Baghdad,,Male,Kazem Jassim Jari Jialhamdi,3167,Male
235,Our Cause Mo- vement,5,,Party,Baghdad,,Male,Walid Abdulmalik Shaker Ali Al-Obaidi,3168,Male
235,Our Cause Mo- vement,6,,Party,Baghdad,,Female,Marwa Taher Hadhal Basma Al-Mawsumi,3169,female
235,Our Cause Mo- vement,7,,Party,Baghdad,,Male,Amer Sadiq Kazim Hamza Al-Saadi,3170,Male
235,Our Cause Mo- vement,8,,Party,Baghdad,,Female,فرح مهند زکیي منتض الحيالیي,3171,female
235,Our Cause Mo- vement,9,,Party,Baghdad,,Male,"Adnan Ashour, son of Saeed Al-Daraji",3172,Male
235,Our Cause Mo- vement,10,,Party,Baghdad,,Male,Majed Hattab Yasser N Awda Al-Maliki,3173,Male
235,Our Cause Mo- vement,12,,Party,Baghdad,,Male,In the name of Muhammad Alwan Abdul Abbas Al-Dulaimi,3174,Male
235,Our Cause Mo- vement,13,,Party,Baghdad,,Male,Khamis Haseer N Ali Al-Kadhim Al-Tamimi,3175,Male
235,Our Cause Mo- vement,14,,Party,Baghdad,,Male,Mohammed Rasn Y Ma- lik Mohammed Al-Arafri,3176,Male
235,Our Cause Mo- vement,16,,Party,Baghdad,,Female,Hoda Mubarak Ismail Saleh Al-Saedi,3177,female
235,Our Cause Mo- vement,17,,Party,Baghdad,,Female,Khairiya Mahdi Saleh Dakhil Faraji,3178,female
235,Our Cause Mo- vement,19,,Party,Baghdad,,Male,"Saad Hadi, the owner of Mohammed Al-Mahaniya",3179,Male
235,Our Cause Mo- vement,20,,Party,Baghdad,,Male,Mohammed Ghaleb Abdullah Hamoud Al-Tahan,3180,Male
235,Our Cause Mo- vement,21,,Party,Baghdad,,Male,Ahmed Khaled Mahmoud Aboud Al-Maamouri,3181,Male
236,Al-Omran Party,1,,Party,Baghdad,,Female,Shahrazad Shaker Raouf Mohammed Al-Zubaidi,3182,female
236,Al-Omran Party,2,,Party,Baghdad,,Male,Ahmed Ali Hasir Imran Al-Imran,3183,Male
236,Al-Omran Party,3,,Party,Baghdad,,Female,Rasha Majed Hamid Shanna Al-Khazraji,3184,female
236,Al-Omran Party,4,,Party,Baghdad,,Male,Noorkate Mohsen Lufteh Sawaedi,3185,Male
236,Al-Omran Party,5,,Party,Baghdad,,Male,Hatem Jabbar Mohammed Hawi Al-Shammari,3186,Male
236,Al-Omran Party,6,,Party,Baghdad,,Male,Imad Karim Salman Asmar Al- Rubaie,3187,Male
236,Al-Omran Party,7,,Party,Baghdad,,Female,The intelligence of Ismail Mustafa Zid- ane Al-Tani,3188,female
236,Al-Omran Party,8,,Party,Baghdad,,Female,Zainab Muhammad Reda Abdul Nathi Al-Saleh,3189,female
236,Al-Omran Party,9,,Party,Baghdad,,Female,Suha Ali Hassoun Jassim Al-Hiyali,3190,female
236,Al-Omran Party,11,,Party,Baghdad,,Male,Haidar Yousef Mutlaq Abbas Al-Tamimi,3191,Male
236,Al-Omran Party,12,,Party,Baghdad,,Male,Faisal Ibrahim Hasir N Ali Al-Mashhadani,3192,Male
236,Al-Omran Party,13,,Party,Baghdad,,Female,Samia Sahib Khadir Habib Al-Jabouri,3193,female
241,Azm Iraq Alliance,1,,Alliance,Baghdad,,Male,Mahmoud Hasirn Mutlaq Shalash,3194,Male
241,Azm Iraq Alliance,2,,Alliance,Baghdad,,Male,Fawzi Mohammed Ahmed Haseer N,3195,Male
241,Azm Iraq Alliance,3,,Alliance,Baghdad,,Male,Saif Ali Hasir N Ali Al-Muadhidi,3196,Male
241,Azm Iraq Alliance,4,,Alliance,Baghdad,,Male,محمد ناصر دلیي احمد الكربولیي,3197,Male
241,Azm Iraq Alliance,5,,Alliance,Baghdad,,Male,Ayad Abdul-Jabbar Karim Musleh,3198,Male
241,Azm Iraq Alliance,6,,Alliance,Baghdad,,Male,Mohammed Salman Saleh Mohammed Al-Jabouri,3199,Male
241,Azm Iraq Alliance,7,,Alliance,Baghdad,,Male,ياسيرن محمد حمد خلف غباوي,3200,Male
241,Azm Iraq Alliance,8,,Alliance,Baghdad,,Male,Rafe Hatem Mutlaq NayefAl-Mashhadani,3201,Male
241,Azm Iraq Alliance,9,,Alliance,Baghdad,,Male,Mohammed Talib Abdul Karim Abdullah Al-Jubouri,3202,Male
241,Azm Iraq Alliance,10,,Alliance,Baghdad,,Male,Imad Muhammad Mahmoud Shihab,3203,Male
241,Azm Iraq Alliance,11,,Alliance,Baghdad,,Male,Muththan Thaer YousefJa- ssim,3204,Male
241,Azm Iraq Alliance,12,,Alliance,Baghdad,,Male,"Aloe vera, torment, and torment",3205,Male
241,Azm Iraq Alliance,13,,Alliance,Baghdad,,Male,Saadoun Ibrahim Alwan Hammadi,3206,Male
241,Azm Iraq Alliance,14,,Alliance,Baghdad,,Female,زيتون حسيرن مراد حمادي الدليمیي,3207,female
241,Azm Iraq Alliance,15,,Alliance,Baghdad,,Female,Nahal Murshid Salim Abdullah Al Jaafar,3208,female
241,Azm Iraq Alliance,16,,Alliance,Baghdad,,Male,Mohamed Ahmed Hassan Saad,3209,Male
241,Azm Iraq Alliance,17,,Alliance,Baghdad,,Male,Marwan Abdul Razzaq Abdul Wahab Mahdi Al-Fadham,3210,Male
241,Azm Iraq Alliance,18,,Alliance,Baghdad,,Male,Talal Haseer N Mohsen Ali,3211,Male
241,Azm Iraq Alliance,19,,Alliance,Baghdad,,Male,Hamza Dawood Salman Awad Al-Kartani,3212,Male
241,Azm Iraq Alliance,20,,Alliance,Baghdad,,Female,Hind Ismail Haseer N KhalafAl- Samarani,3213,female
241,Azm Iraq Alliance,21,,Alliance,Baghdad,,Male,Samir Galab Abis Jazzy,3214,Male
241,Azm Iraq Alliance,22,,Alliance,Baghdad,,Male,Mustafa Shukr Mahmoud Mal Allah Al- Nadawi,3215,Male
241,Azm Iraq Alliance,23,,Alliance,Baghdad,,Male,Mahersami Hasiran Youssef Al-Saadani,3216,Male
241,Azm Iraq Alliance,24,,Alliance,Baghdad,,Female,Bushra Suleiman Ahmed Hasirn Zaneer,3217,female
241,Azm Iraq Alliance,25,,Alliance,Baghdad,,Male,Muhammad Jawad Kazim Fa- rhan Hamdani,3218,Male
241,Azm Iraq Alliance,26,,Alliance,Baghdad,,Male,His age is Hamad Shabib Al-Jabouri,3219,Male
241,Azm Iraq Alliance,27,,Alliance,Baghdad,,Male,Mazhar Alwan Mahmoud Abbas Gheriri,3220,Male
241,Azm Iraq Alliance,28,,Alliance,Baghdad,,Female,Asmaa Fakhri Jassim Hammadi Al-Samarani,3221,female
241,Azm Iraq Alliance,29,,Alliance,Baghdad,,Female,Shaza Yasser Abdel Karim Ahmed Al- Azzawi,3222,female
241,Azm Iraq Alliance,30,,Alliance,Baghdad,,Male,Mudnarshid Abdullah Sa- lem,3223,Male
241,Azm Iraq Alliance,31,,Alliance,Baghdad,,Male,Munim Khamis Mukhalif Mushhan,3224,Male
241,Azm Iraq Alliance,32,,Alliance,Baghdad,,Female,Hiba Fadel Abdullah Mahdi Al- Mashhadani,3225,female
241,Azm Iraq Alliance,33,,Alliance,Baghdad,,Male,Hello Haseer N Awad Mo- hammed,3226,Male
241,Azm Iraq Alliance,34,,Alliance,Baghdad,,Male,Riyadh Adel Obaid Farhan Al-Daythan Y,3227,Male
241,Azm Iraq Alliance,35,,Alliance,Baghdad,,Male,Saad Hamid Sarhan Thaib Al-Jadady,3228,Male
241,Azm Iraq Alliance,36,,Alliance,Baghdad,,Female,And Sun Ali Saibasi Al-Ameri,3229,female
241,Azm Iraq Alliance,37,,Alliance,Baghdad,,Male,Star Abdul Aliwi Mahmoud Al-Dulaimi,3230,Male
241,Azm Iraq Alliance,38,,Alliance,Baghdad,,Male,Osama Talal Mohammed Wahib Al-Hayazei,3231,Male
241,Azm Iraq Alliance,39,,Alliance,Baghdad,,Male,Omar Mohammed Khadirhamadi,3232,Male
241,Azm Iraq Alliance,40,,Alliance,Baghdad,,Female,Ghada Muhammad Nouri Abdul Razzaq Mutlaq Ardaian,3233,female
241,Azm Iraq Alliance,41,,Alliance,Baghdad,,Male,Salwan Jassim Mohammed Majul Gheriri,3234,Male
241,Azm Iraq Alliance,42,,Alliance,Baghdad,,Male,Ziad Khalaf Hammadi Hamoud Al-Jubouri,3235,Male
241,Azm Iraq Alliance,43,,Alliance,Baghdad,,Male,Ali Saud Abdul Majeed Abdul Samad Al-Abbasi,3236,Male
241,Azm Iraq Alliance,44,,Alliance,Baghdad,,Female,Rana Alawi is back with Al-Obaidawi,3237,female
241,Azm Iraq Alliance,45,,Alliance,Baghdad,,Male,Hatem Mahdi Muhammad Ali,3238,Male
241,Azm Iraq Alliance,46,,Alliance,Baghdad لیي,,Male,دريد ضري دعا,3239,لحیاMaleس فتاح ا
241,Azm Iraq Alliance,47,,Alliance,Baghdad,,Male,Haider Ali Saadoun Jassim Al-Obaidi,3240,Male
241,Azm Iraq Alliance,48,,Alliance,Baghdad,,Female,Maha Taama Hashem Hamadi,3241,female
241,Azm Iraq Alliance,49,,Alliance,Baghdad,,Male,We include Muhammad Kazim Abbas,3242,Male
241,Azm Iraq Alliance,50,,Alliance,Baghdad,,Male,Falah Mahmoud Ahmed Jameel,3243,Male
241,Azm Iraq Alliance,51,,Alliance,Baghdad,,Male,Muhammad Qasim Muhammad Nawar,3244,Male
241,Azm Iraq Alliance,52,,Alliance,Baghdad,,Female,Marwa Khader Hamoud Mashahid Al-Aqraa,3245,female
241,Azm Iraq Alliance,53,,Alliance,Baghdad,,Male,Muhand Ahmed Makhlif Hamad,3246,Male
241,Azm Iraq Alliance,54,,Alliance,Baghdad,,Male,Bassam Ali Mohsen Kazem Mahyawi,3247,Male
241,Azm Iraq Alliance,55,,Alliance,Baghdad,,Male,Diaa Ahmed Hamza Jdei',3248,Male
241,Azm Iraq Alliance,57,,Alliance,Baghdad,,Female,Diara Ibrahim Omar Ali Moh- ammed,3249,female
241,Azm Iraq Alliance,58,,Alliance,Baghdad,,Male,"The specter of a sad student, Nikazem Bathin Ya Hassan",3250,Male
241,Azm Iraq Alliance,59,,Alliance,Baghdad,,Male,Abdul Hamid Ahmed Hamid Karim Al-Azzawi,3251,Male
241,Azm Iraq Alliance,60,,Alliance,Baghdad,,Male,We guarantee that Naif is not afraid,3252,Male
241,Azm Iraq Alliance,61,,Alliance,Baghdad,,Female,Sanaa Yasser Faleh Shadhar Al- Rubaie,3253,female
241,Azm Iraq Alliance,62,,Alliance,Baghdad,,Male,Sarmed Jassim Mohammed Abbas Al-Obaidi,3254,Male
241,Azm Iraq Alliance,63,,Alliance,Baghdad,,Male,Alaa Mahmoud Awad Kadhim,3255,Male
241,Azm Iraq Alliance,64,,Alliance,Baghdad,,Male,Walid Khaled Mohammed Jiyad Al-Zubaie,3256,Male
241,Azm Iraq Alliance,65,,Alliance,Baghdad,,Female,Dalia Sabara Ismail Hasir N,3257,female
241,Azm Iraq Alliance,66,,Alliance,Baghdad,,Male,Osman Mahdi Saleh Ali Al-Janani,3258,Male
241,Azm Iraq Alliance,67,,Alliance,Baghdad,,Male,Haider Salman Mohammed Aliwi Al-Jabouri,3259,Male
241,Azm Iraq Alliance,68,,Alliance,Baghdad,,Male,Muhannad Mansour Kurdi Salman,3260,Male
241,Azm Iraq Alliance,69,,Alliance,Baghdad,,Female,Abir Mohammad Rajab Mohammad Hassan,3261,female
241,Azm Iraq Alliance,70,,Alliance,Baghdad,,Male,Farhan Ahmed Abdel Awad,3262,Male
241,Azm Iraq Alliance,71,,Alliance,Baghdad,,Male,Ghazi Dahsh Hassan Hartman Hamdi,3263,Male
241,Azm Iraq Alliance,72,,Alliance,Baghdad,,Male,"Count me, Hasir Abbas Al-Janani",3264,Male
241,Azm Iraq Alliance,73,,Alliance,Baghdad,,Female,Ayat Saad Faris Rashid Al-Karjan Y,3265,female
241,Azm Iraq Alliance,74,,Alliance,Baghdad,,Male,Sattar Ahmad Ali Saadoun Saeedi,3266,Male
241,Azm Iraq Alliance,75,,Alliance,Baghdad,,Male,Hudhaifa Muhammad Sultan Ahmed,3267,Male
241,Azm Iraq Alliance,76,,Alliance,Baghdad,,Male,Mahrasad Ibrahim Haseer N Al-Dulaimiyi,3268,Male
241,Azm Iraq Alliance,77,,Alliance,Baghdad,,Female,Nouran Abdul Amir Ali Aki Mos Ban- dar,3269,female
241,Azm Iraq Alliance,78,,Alliance,Baghdad,,Male,Nahed Ahmed Ibrahim Hteimiyi Al-Hamam,3270,Male
241,Azm Iraq Alliance,79,,Alliance,Baghdad,,Male,Winner Karim Saleh Abdullah,3271,Male
241,Azm Iraq Alliance,80,,Alliance,Baghdad,,Male,Ali Adnan Rashid Abdul Razzaq Al-Qara Gholiyi,3272,Male
241,Azm Iraq Alliance,81,,Alliance,Baghdad,,Female,First Mazhar Abdul Sattar Mahmoud Al-Shiqli,3273,female
241,Azm Iraq Alliance,82,,Alliance,Baghdad,,Male,Hussam Imad Muhammad Ali al-Samarani,3274,Male
241,Azm Iraq Alliance,83,,Alliance,Baghdad,,Male,Imad Hamid Shihan Hasirn Al- Janani,3275,Male
241,Azm Iraq Alliance,84,,Alliance,Baghdad,,Male,Fouad Yasser N Khader Ayed Al- Janani,3276,Male
241,Azm Iraq Alliance,85,,Alliance,Baghdad,,Female,Mais Abdul Hadi Mahdi Saleh Al- Mashhadani,3277,female
241,Azm Iraq Alliance,86,,Alliance,Baghdad,,Male,Thamer Mohammed Ali Shaltagh Janani,3278,Male
241,Azm Iraq Alliance,87,,Alliance,Baghdad,,Male,Bashir Shahab Ahmed Hasiran Al-Khazraji,3279,Male
241,Azm Iraq Alliance,88,,Alliance,Baghdad,,Male,Ziad Hamed KhalafMassir,3280,Male
241,Azm Iraq Alliance,89,,Alliance,Baghdad,,Female,Hind Ghanem Diab Sarhan,3281,female
241,Azm Iraq Alliance,90,,Alliance,Baghdad,,Male,"Blessings upon you, Madinah Al- Hamdani",3282,Male
241,Azm Iraq Alliance,91,,Alliance,Baghdad,,Male,Firas Fadel Mahmoud Hamza Al-Dulaimiyi,3283,Male
241,Azm Iraq Alliance,92,,Alliance,Baghdad,,Male,"Mustafa Bassam Abdel Halim Omar, the repr- esentative",3284,Male
241,Azm Iraq Alliance,93,,Alliance,Baghdad,,Female,Alaa Sabbar Razij Bdaa Al-Dulaimiyi,3285,female
241,Azm Iraq Alliance,94,,Alliance,Baghdad,,Male,Mazen Musab Talab Muhammad,3286,Male
241,Azm Iraq Alliance,95,,Alliance,Baghdad,,Male,I feel sorry for Talib Ali Al-Khalili,3287,Male
241,Azm Iraq Alliance,96,,Alliance,Baghdad,,Male,Qahtan Mahmoud Matar Abd,3288,Male
241,Azm Iraq Alliance,97,,Alliance,Baghdad,,Female,His name is Abdul-Jabbar Majeed Hammadi,3289,female
241,Azm Iraq Alliance,98,,Alliance,Baghdad,,Male,Nabil Khadir Hasir N Diab Al-Qaisi,3290,Male
241,Azm Iraq Alliance,99,,Alliance,Baghdad,,Male,Moatasem Abdul Majeed Aref Ali,3291,Male
241,Azm Iraq Alliance,100,,Alliance,Baghdad,,Male,Mohammed Khamis Aboud Mohammed Al-Issawi,3292,Male
241,Azm Iraq Alliance,101,,Alliance,Baghdad,,Female,Shaima Khaled Saleh Ammar Al-Samarani,3293,female
241,Azm Iraq Alliance,102,,Alliance,Baghdad,,Male,Jabbar Abbas Hasiran Ali Al Rajiji,3294,Male
241,Azm Iraq Alliance,103,,Alliance,Baghdad,,Male,Alaa Mahmoud Ibrahim Ahmed Al-Mashhadani,3295,Male
241,Azm Iraq Alliance,104,,Alliance,Baghdad,,Male,Sulaiman Saleh Hamad Khaber Al-Khaber,3296,Male
241,Azm Iraq Alliance,105,,Alliance,Baghdad,,Female,Iman Amer Eidan Atwan Al-Samarani,3297,female
241,Azm Iraq Alliance,106,,Alliance,Baghdad,,Male,Tariq Hassan Saeed Habib,3298,Male
241,Azm Iraq Alliance,107,,Alliance,Baghdad,,Male,Majed Hamed Abdel Hadi Hasirn,3299,Male
241,Azm Iraq Alliance,108,,Alliance,Baghdad,,Male,Walid Mahmoud Saleh Abdkragolıyi,3300,Male
241,Azm Iraq Alliance,109,,Alliance,Baghdad,,Female,Safwan Rashid's ship is in the process of being destroyed,3301,female
241,Azm Iraq Alliance,110,,Alliance,Baghdad,,Male,Hassan Madb Majhem Daji,3302,Male
241,Azm Iraq Alliance,111,,Alliance,Baghdad,,Male,Ahmed Hamid Hasirn Aboud Al-Dulaimiyi,3303,Male
241,Azm Iraq Alliance,112,,Alliance,Baghdad,,Male,Anmar Mahdi Khalaf Saleh Al-Dulaimi,3304,Male
241,Azm Iraq Alliance,113,,Alliance,Baghdad,,Male,Osman Khalil Saleh Ibrahim Al-Majmai,3305,Male
241,Azm Iraq Alliance,114,,Alliance,Baghdad,,Male,Salah Fayhankuad Qorbaz,3306,Male
241,Azm Iraq Alliance,115,,Alliance,Baghdad,,Male,Khaled Mahdi Saleh Ali Al- Muaithen Y,3307,Male
241,Azm Iraq Alliance,116,,Alliance,Baghdad,,Male,Bassem Maafini Hasir N Sanad Obidi,3308,Male
