رقم الاقتراع الحزب,الحزب,رقم الاقتراع للمرشح,ا نوع الترشيح,الدائرة الانتخابية,الجنس,إسم المرشح الكامل,الرقم
231,تحالف قوى الدولة الوطنية,113,تحالف,بغداد,ذكر,زبون المالكي. مصطفن سلام حرني,3138
231,تحالف قوى الدولة الوطنية,114,تحالف,بغداد,ذكر,ابراهيم ثامرعلىي حمادي الموسوي,3139
231,تحالف قوى الدولة الوطنية,115,تحالف,بغداد,ذكر,جاسم هلال مطرود سلطان,3140
231,تحالف قوى الدولة الوطنية,116,تحالف,بغداد,ذكر,شامل جواد عبدالله عزيزالرحال,3141
231,تحالف قوى الدولة الوطنية,117,تحالف,بغداد,انثى,حوراء احمد شاكر نعمة النعمانني,3142
231,تحالف قوى الدولة الوطنية,118,تحالف,بغداد,ذكر,عدي عيسى طاهرياسيرن الصافني,3143
231,تحالف قوى الدولة الوطنية,119,تحالف,بغداد,ذكر,محمد هاشم جواد علوالجبوري,3144
231,تحالف قوى الدولة الوطنية,120,تحالف,بغداد,انثى,.حنيرن علىي عبدالحسيرن قاسم المدحجي,3145
231,تحالف قوى الدولة الوطنية,121,تحالف,بغداد,انثى,زينه منذراحمدفهمیي سالم القره غولیي,3146
231,تحالف قوى الدولة الوطنية,122,تحالف,بغداد,انثى,وسناء سعدون عبدالله محمد التميمیي,3147
231,تحالف قوى الدولة الوطنية,123,تحالف,بغداد,انثى,زهراء خلف زايرعاجب,3148
231,تحالف قوى الدولة الوطنية,124,تحالف,بغداد,ذكر,عقيل صابرراصني عطية,3149
231,تحالف قوى الدولة الوطنية,125,تحالف,بغداد,انثى,جنان حسيرن جويعد ضمد الرويجاوي,3150
231,تحالف قوى الدولة الوطنية,126,تحالف,بغداد,انثى,رغداء حسن عبد شبيب الدجيلىي,3151
231,تحالف قوى الدولة الوطنية,127,تحالف,بغداد,انثى,شهد اسماعيل ابراهيم عباس الدلو,3152
231,تحالف قوى الدولة الوطنية,128,تحالف,بغداد,انثى,انعام كاظم راصني عذير البطبوطي,3153
231,تحالف قوى الدولة الوطنية,129,تحالف,بغداد,ذكر,.حميد جاسم عبدالسادة كركوش الهيثي,3154
231,تحالف قوى الدولة الوطنية,130,تحالف,بغداد,انثى,حيدرصابرمحمد الجبوري. سج,3155
231,تحالف قوى الدولة الوطنية,131,تحالف,بغداد,ذكر,شوفري علىي شوفري علىي الصفار,3156
231,تحالف قوى الدولة الوطنية,132,تحالف,بغداد,ذكر,باسم عبدعون وساف حضير,3157
231,تحالف قوى الدولة الوطنية,133,تحالف,بغداد,ذكر,.ايادكامل عويدكطاف دني,3158
231,تحالف قوى الدولة الوطنية,134,تحالف,بغداد,ذكر,عبدالرزاق عبد علكم ثعبان,3159
231,تحالف قوى الدولة الوطنية,135,تحالف,بغداد,ذكر,جلوب خضن. عبدالرحمن ناجي,3160
231,تحالف قوى الدولة الوطنية,136,تحالف,بغداد,ذكر,احمد يعرب فاضل مهدي الباوي,3161
231,تحالف قوى الدولة الوطنية,137,تحالف,بغداد,ذكر,.امجد نافع محمد كاجي,3162
231,تحالف قوى الدولة الوطنية,138,تحالف,بغداد,ذكر,وديع حسن عازب عليوي السعدي,3163
231,تحالف قوى الدولة الوطنية,139,تحالف,بغداد,ذكر,عباسكامل عبيدكشمور الشمري,3164
235,تيار قضيتنا,2,حزب,بغداد,انثى,حوراء طلال محسن موس زوين,3165
235,تيار قضيتنا,3,حزب,بغداد,ذكر,محمد عبود حسن عبود الخزعلىي,3166
235,تيار قضيتنا,4,حزب,بغداد,ذكر,الحامدي. كاظم جاسم جاري جي,3167
235,تيار قضيتنا,5,حزب,بغداد,ذكر,وليد عبدالملك شاكرعلىي العبيدي,3168
235,تيار قضيتنا,6,حزب,بغداد,انثى,مروج طاهرهذال بسمة الموسومي,3169
235,تيار قضيتنا,7,حزب,بغداد,ذكر,عامرصادقكاظم حمزة السعدي,3170
235,تيار قضيتنا,8,حزب,بغداد,انثى,فرح مهند زکیي منتضالحيالیي,3171
235,تيار قضيتنا,9,حزب,بغداد,ذكر,.عدنان عاشورزبون سعيد الدراجي,3172
235,تيار قضيتنا,10,حزب,بغداد,ذكر,ماجد حطاب ياسيرن عودة المالكي,3173
235,تيار قضيتنا,12,حزب,بغداد,ذكر,باسم محمد علوان عبد العباس الدليمیي,3174
235,تيار قضيتنا,13,حزب,بغداد,ذكر,خميس حسيرن علىي الكاظم التميمیي,3175
235,تيار قضيتنا,14,حزب,بغداد,ذكر,محمد راصني ملك محمد العرافري,3176
235,تيار قضيتنا,16,حزب,بغداد,انثى,هدى مبارك اسماعيل صالح الساعدي,3177
235,تيار قضيتنا,17,حزب,بغداد,انثى,.خيرية مهدي صالح دخيل فراجي,3178
235,تيار قضيتنا,19,حزب,بغداد,ذكر,سعد هادي صاحب محمد المحانيه,3179
235,تيار قضيتنا,20,حزب,بغداد,ذكر,محمد غالب عبدالله حمود الطحان,3180
235,تيار قضيتنا,21,حزب,بغداد,ذكر,احمد خالد محمود عبود المعموري,3181
236,حزب العمران,1,حزب,بغداد,انثى,شهرزاد شاكررؤوف محمد الزبيدي,3182
236,حزب العمران,2,حزب,بغداد,ذكر,احمد علىي حسيرن عمران العمران,3183
236,حزب العمران,3,حزب,بغداد,انثى,.رشا ماجد حميد شنة الخزرجي,3184
236,حزب العمران,4,حزب,بغداد,ذكر,نوركاطع محسن لفته سواعدي,3185
236,حزب العمران,5,حزب,بغداد,ذكر,حاتم جبارمحمد حاوي الشمري,3186
236,حزب العمران,6,حزب,بغداد,ذكر,عمادكريم سلمان أسمر الربيعي,3187
236,حزب العمران,7,حزب,بغداد,انثى,sذكاء اسماعيل مصطفن زيدان الطاني,3188
236,حزب العمران,8,حزب,بغداد,انثى,زينب محمد رضا عبد النثي الصالح,3189
236,حزب العمران,9,حزب,بغداد,انثى,سهى علىي حسون جاسم الحيالیي,3190
236,حزب العمران,11,حزب,بغداد,ذكر,حيدريوسف مطلك عباس التميمیي,3191
236,حزب العمران,12,حزب,بغداد,ذكر,فيصل ابراهيم حسيرن علىي المشهدانني,3192
236,حزب العمران,13,حزب,بغداد,انثى,سامية صاحب خضيرحبيب الجبوري,3193
241,عزم/ تحالف عزم العراق,1,تحالف,بغداد,ذكر,محمود حسيرن مطلك شلش,3194
241,عزم/ تحالف عزم العراق,2,تحالف,بغداد,ذكر,فوزي محمد احمد حسيرن,3195
241,عزم/ تحالف عزم العراق,3,تحالف,بغداد,ذكر,سيف علىي حسيرن علىي المعاضيدي,3196
241,عزم/ تحالف عزم العراق,4,تحالف,بغداد,ذكر,محمد ناصردلیي احمد الكربولیي,3197
241,عزم/ تحالف عزم العراق,5,تحالف,بغداد,ذكر,اياد عبدالجباركريم مصلح,3198
241,عزم/ تحالف عزم العراق,6,تحالف,بغداد,ذكر,محمد سلمان صالح محمد الجبوري,3199
241,عزم/ تحالف عزم العراق,7,تحالف,بغداد,ذكر,ياسيرن محمد حمد خلف غباوي,3200
241,عزم/ تحالف عزم العراق,8,تحالف,بغداد,ذكر,رافع حاتم مطلق نايف المشهدانني,3201
241,عزم/ تحالف عزم العراق,9,تحالف,بغداد,ذكر,محمد طالب عبدالكريم عبدالله الجبوري,3202
241,عزم/ تحالف عزم العراق,10,تحالف,بغداد,ذكر,عماد محمد محمود شهاب,3203
241,عزم/ تحالف عزم العراق,11,تحالف,بغداد,ذكر,مثثن ثائريوسف جاسم,3204
241,عزم/ تحالف عزم العراق,12,تحالف,بغداد,ذكر,صبارمذب عذاب شطب,3205
241,عزم/ تحالف عزم العراق,13,تحالف,بغداد,ذكر,سعدون ابراهيم علوان حمادي,3206
241,عزم/ تحالف عزم العراق,14,تحالف,بغداد,انثى,زيتون حسيرن مراد حمادي الدليمیي,3207
241,عزم/ تحالف عزم العراق,15,تحالف,بغداد,انثى,نهال مرشد سليم عبدالله ال جعفر,3208
241,عزم/ تحالف عزم العراق,16,تحالف,بغداد,ذكر,محمد احمد حسن سعد,3209
241,عزم/ تحالف عزم العراق,17,تحالف,بغداد,ذكر,مروان عبدالرزاق عبدالوهاب مهدي الفدعم,3210
241,عزم/ تحالف عزم العراق,18,تحالف,بغداد,ذكر,طلال حسيرن محسن علىي,3211
241,عزم/ تحالف عزم العراق,19,تحالف,بغداد,ذكر,حمزه داود سلمان عواد الكرطانني,3212
241,عزم/ تحالف عزم العراق,20,تحالف,بغداد,انثى,sهند اسماعيل حسيرن خلف السامراني,3213
241,عزم/ تحالف عزم العراق,21,تحالف,بغداد,ذكر,سميرغلاب عبيس جازي,3214
241,عزم/ تحالف عزم العراق,22,تحالف,بغداد,ذكر,مصطفن شكرمحمود مال الله النداوي,3215
241,عزم/ تحالف عزم العراق,23,تحالف,بغداد,ذكر,ماهرسامي حسيرن يوسف السعدانني,3216
241,عزم/ تحالف عزم العراق,24,تحالف,بغداد,انثى,بشرى سليمان احمد حسيرن زعنير,3217
241,عزم/ تحالف عزم العراق,25,تحالف,بغداد,ذكر,محمد جوادكاظم فرحان حمدانني,3218
241,عزم/ تحالف عزم العراق,26,تحالف,بغداد,ذكر,عمرهيجل حمد شبيب الجبوري,3219
241,عزم/ تحالف عزم العراق,27,تحالف,بغداد,ذكر,مزهرعلوان محمود عباس غريري,3220
241,عزم/ تحالف عزم العراق,28,تحالف,بغداد,انثى,sاسماء فخري جاسم حمادي السامراني,3221
241,عزم/ تحالف عزم العراق,29,تحالف,بغداد,انثى,شذى ياسيرن عبدالكريم احمد العزاوي,3222
241,عزم/ تحالف عزم العراق,30,تحالف,بغداد,ذكر,مضنرشيد عبدالله سالم,3223
241,عزم/ تحالف عزم العراق,31,تحالف,بغداد,ذكر,منعم خميس مخلف مشحن,3224
241,عزم/ تحالف عزم العراق,32,تحالف,بغداد,انثى,هبة فاضل عبدالله مهدي المشهدانني,3225
241,عزم/ تحالف عزم العراق,33,تحالف,بغداد,ذكر,سلام حسيرن عويد محمد,3226
241,عزم/ تحالف عزم العراق,34,تحالف,بغداد,ذكر,رياض عادل عبيد فرحان الدايثني,3227
241,عزم/ تحالف عزم العراق,35,تحالف,بغداد,ذكر,سعد حميد سرحان ذيب الجدادي,3228
241,عزم/ تحالف عزم العراق,36,تحالف,بغداد,انثى,باصي العامري. وسن علىي صي,3229
241,عزم/ تحالف عزم العراق,37,تحالف,بغداد,ذكر,ستارعبد عليوي محمود الدليمیي,3230
241,عزم/ تحالف عزم العراق,38,تحالف,بغداد,ذكر,اسامه طلال محمد وهيب الهيازعي,3231
241,عزم/ تحالف عزم العراق,39,تحالف,بغداد,ذكر,عمرمحمد خضيرحمادي,3232
241,عزم/ تحالف عزم العراق,40,تحالف,بغداد,انثى,غادة محمدنوري عبدالرزاق مطلك ارديعان,3233
241,عزم/ تحالف عزم العراق,41,تحالف,بغداد,ذكر,سلوان جاسم محمد مجول غريري,3234
241,عزم/ تحالف عزم العراق,42,تحالف,بغداد,ذكر,زياد خلف حمادي حمود الجبوري,3235
241,عزم/ تحالف عزم العراق,43,تحالف,بغداد,ذكر,علىي سعود عبدالمجيد عبدالصمد العباسي,3236
241,عزم/ تحالف عزم العراق,44,تحالف,بغداد,انثى,عودة العبيداوي. رنا علاوي جي,3237
241,عزم/ تحالف عزم العراق,45,تحالف,بغداد,ذكر,حاتم مهدي محمد علىي,3238
241,عزم/ تحالف عزم العراق,46,تحالف,بغداد,ذكر,دريد ضاري دعاس فتيح الحيالیي,3239
